 17.6 1 321 1727 1389
 19.2 1 242 1670 1390
 22.9 2 238 434 1391
 22.7 2 316 656 1392
 23.6 2 107 484 1393
 22.8 2 253 248 1394
 18.6 1 265 1856 1395
 25.9 2 267 1182 1396
 22.5 2 268 953 1397
 24.1 2 253 1167 1398
 23.6 2 245 1376 1399
 17.5 1 275 1380 1400
 21.5 2 193 1155 1401
 17.8 1 135 942 1402
 19.7 2 231 1174 1403
 20 2 201 1847 1404
 23.7 2 121 245 1405
 18.8 1 190 477 1406
 15.6 1 115 653 1407
 18.1 1 189 432 1408
 26.8 2 134 1667 1409
 20.9 1 124 1534 1410
 21.5 1 122 1300 1411
 20.1 1 173 795 1412
 23.5 2 198 1022 1413
 20.5 2 149 113 1414
 18 2 239 1761 1415
 16.3 1 197 330 1416
 19.2 1 145 809 1417
 16.2 1 205 580 1418
 26.5 2 340 1525 1419
 18.7 1 204 1575 1420
 19.2 1 137 1443 1421
 19 1 346 643 1422
 20.7 2 281 877 1423
 25.1 2 177 259 1424
 18.6 1 180 28 1425
 26.5 2 316 185 1426
 17.8 1 285 414 1427
 18.2 1 195 726 1428
 26.6 2 375 1369 1429
 22.5 2 260 1425 1430
 24 2 341 1588 1431
 26.9 2 342 1359 1432
 15.1 1 304 736 1433
 21.4 2 95 405 1434
 17.3 1 286 173 1435
 19.9 1 286 36 1436
 26.2 2 134 269 1437
 21.3 1 374 869 1438
 19.1 1 345 639 1439
 18.8 2 155 1279 1440
 22.1 2 139 1739 1441
 22.2 2 100 1518 1442
 20.8 2 323 825 1444
 16 1 271 322 1445
 19.9 2 289 1777 1446
 18 1 105 131 1447
 19.5 1 287 1017 1448
 19.9 2 94 792 1449
 19.6 2 106 1137 1450
 20.4 1 345 1364 1451
 17.2 1 242 1661 1452
 18.5 1 346 442 1453
 26.6 2 93 670 1454
 18.2 1 299 471 1455
 23.5 2 323 238 1456
 21.1 2 301 1868 1457
 14.9 1 104 1170 1458
 24.9 2 237 939 1459
 24 2 302 1225 1461
 18.8 1 305 1803 1462
 25.2 2 296 1571 1463
 18.6 1 286 524 1464
 20.1 2 95 617 1465
 18.2 2 103 388 1466
 19.5 1 266 1715 1467
 22.4 2 93 71 1468
 23.3 2 238 1086 1469
 23.5 2 318 1016 1470
 25.4 2 341 1083 1471
 25.5 2 238 65 1472
 16.8 1 99 1718 1473
 21.6 2 270 385 1474
 23.3 2 301 612 1475
 27 2 354 528 1476
 19.8 2 282 1573 1477
 19.7 1 298 1801 1478
 20.6 1 314 1228 1479
 17.4 1 96 1169 1480
 18.2 2 110 936 1481
 13.5 2 101 1161 1482
 23.7 2 341 1875 1483
 20.2 1 322 233 1484
 20.1 1 240 474 1485
 20.4 2 101 680 1486
 24.4 2 254 440 1487
 20.3 2 269 1669 1488
 21.5 2 297 1373 1489
 17.4 1 292 1316 1490
 19.3 1 319 790 1491
 16.9 1 266 1014 1492
 25.7 2 302 137 1493
 18.9 1 266 1774 1494
 17.7 1 305 326 1495
 18 1 104 831 1496
 17.5 1 343 598 1497
 23.5 2 245 1526 1498
 18.4 1 105 1731 1499
 17.8 1 320 1029 1500
 18.2 1 145 802 1501
 20.9 1 228 1291 1502
 18.8 2 193 1530 1503
 24 2 254 1495 1504
 21.2 2 94 600 1505
 26.9 2 315 832 1506
 12.2 1 293 302 1507
 24 2 253 77 1508
 14.9 1 168 138 1509
 19.7 2 246 1178 1510
 16.6 1 258 947 1511
 22.3 2 95 1147 1512
 18.5 2 186 1374 1513
 22.8 2 143 1639 1514
 19.8 2 183 1409 1515
 18.8 1 190 682 1516
 18 1 305 454 1517
 20.2 1 266 224 1518
 24.2 2 290 1876 1519
 26.3 2 355 43 1520
 18.3 1 272 1095 1521
 17.9 1 320 999 1522
 16.5 1 97 1230 1523
 18.6 1 166 1786 1524
 18.9 1 99 1564 1525
 18.5 1 320 535 1526
 15.2 1 343 770 1527
 18.6 1 136 372 1528
 23.6 2 245 1723 1529
 20.8 2 289 1781 1530
 21.1 2 281 1236 1531
 16.2 1 271 1003 1532
 13.7 1 293 1090 1533
 27 2 318 48 1534
 15.5 1 265 1703 1535
 16.7 1 264 392 1536
 23.5 2 262 623 1537
 17.2 1 313 287 1539
 17.2 1 285 1632 1540
 24.2 2 341 1384 1541
 23.2 2 315 1160 1542
 17.9 1 287 945 1543
 23.9 2 282 1176 1544
 24 2 288 1852 1545
 19.1 1 275 251 1546
 19.7 1 255 480 1547
 16.7 2 239 660 1548
 25.9 2 316 436 1549
 19.6 1 305 1488 1550
 21.6 2 282 1719 1551
 21.4 2 281 1305 1552
 28.7 2 354 799 1553
 22.2 2 238 1026 1554
 20.5 2 239 118 1555
 19 1 240 1765 1556
 24.1 2 253 336 1557
 17.5 1 243 816 1558
 19.8 2 106 585 1559
 19.3 1 273 1346 1560
 17.9 1 272 1578 1561
 26.3 2 237 1447 1562
 21 2 246 1218 1563
 28 2 340 881 1564
 25 2 254 262 1565
 21.7 2 246 33 1566
 17.1 2 103 190 1567
 19.2 1 358 425 1568
 19.1 1 257 732 1569
 18.8 1 303 659 1570
 27 2 315 1430 1571
 26.8 2 342 1592 1572
 18.3 1 97 1363 1573
 19.2 1 264 740 1574
 19.8 2 94 966 1575
 16.6 1 291 179 1576
 18.7 1 346 41 1577
 18.2 1 236 273 1578
 19.4 2 147 815 1580
 15.5 1 114 1285 1581
 24.2 2 142 1520 1582
 25.2 2 426 1524 1583
 18.4 2 156 591 1584
 25.4 2 118 830 1585
 24.4 2 118 328 1586
 16.9 1 365 84 1587
 20.7 2 110 139 1588
 25.1 2 290 1020 1589
 26 2 355 963 1590
 20.7 2 199 1142 1591
 16 1 96 1370 1592
 15.3 1 160 1666 1593
 25.5 2 133 1418 1594
 24.8 2 154 678 1595
 26.2 2 238 475 1596
 24.7 2 288 242 1597
 22.4 1 157 1877 1598
 21 1 256 205 1599
 28.3 2 353 673 1600
 17.4 1 265 445 1601
 24.8 2 316 1646 1602
 18.6 1 286 1881 1603
 29.5 2 316 1143 1604
 17.1 1 145 954 1605
 22.8 2 132 1184 1606
 19.6 1 305 1834 1607
 17.6 1 264 1607 1608
 20.7 1 137 485 1609
 20.7 1 360 827 1610
 22.6 2 95 593 1611
 17.7 1 138 1502 1612
 18.6 1 195 1728 1613
 18.6 1 307 1286 1614
 20.9 2 176 1064 1615
 19.4 1 179 1036 1616
 16.6 1 160 98 1617
 25 2 262 1752 1618
 18.6 1 202 344 1619
 20.5 1 365 401 1620
 18.1 2 110 742 1621
 15.7 1 321 1354 1622
 21 2 232 1582 1623
 23.5 2 356 1431 1624
 19.4 1 190 1210 1625
 20.6 1 367 891 1626
 23.7 2 132 1119 1627
 20 1 173 19 1628
 18 1 146 197 1629
 19.2 1 358 884 1631
 18.9 1 204 646 1632
 22.5 2 133 1436 1633
 19.8 1 158 1579 1634
 16.5 1 166 1350 1635
 20.2 1 345 749 1636
 22 2 155 975 1637
 21.6 2 426 163 1638
 16 1 189 1820 1639
 16.8 1 160 106 1640
 16.4 2 103 1033 1641
 17 1 144 806 1642
 18.1 1 194 1298 1643
 18.3 1 144 1500 1645
 18.8 1 189 607 1646
 19.1 1 418 835 1647
 20.4 1 374 307 1648
 21.3 2 161 81 1649
 21.4 2 148 1840 1650
 20.1 2 201 194 1651
 19.1 1 357 952 1652
 18.9 2 186 1152 1653
 18.5 1 227 1377 1654
 22.8 2 169 1644 1655
 15.7 1 233 1412 1656
 21 2 200 686 1657
 17.7 1 150 460 1658
 19.8 1 203 229 1659
 17.3 1 124 1699 1660
 15.9 1 233 47 1661
 20.2 2 198 1099 1662
 21.4 2 239 863 1663
 22.5 2 148 1233 1664
 13.2 2 103 1789 1665
 20.3 1 123 1567 1666
 12.6 2 229 541 1667
 25.2 2 201 773 1668
 17.9 1 314 1785 1671
 21.5 2 430 1240 1672
 22.6 2 297 1007 1673
 21.3 2 192 1093 1674
 16.6 1 168 1319 1675
 17.8 1 187 1708 1676
 24.4 2 112 399 1677
 24.3 2 134 625 1678
 17.8 1 160 511 1679
 18.2 1 358 459 1680
 19.2 2 200 1638 1681
 20.3 1 202 1872 1682
 21.9 2 269 1165 1683
 23.2 2 107 950 1684
 20.1 1 255 1181 1685
 16.5 1 104 1859 1686
 17.7 1 307 1613 1687
 20.2 2 148 486 1688
 19.6 2 121 663 1689
 25.6 2 111 609 1690
 19.8 1 300 1494 1691
 15.7 1 293 1724 1692
 19.1 2 170 1311 1693
 16.8 1 116 1073 1694
 22.5 1 172 1032 1695
 21.4 1 228 123 1696
 19.9 1 124 1768 1697
 16.4 1 226 345 1698
 17 1 168 559 1699
 20.7 2 184 321 1700
 24.1 2 111 89 1701
 18.4 1 203 120 1702
 24.7 2 102 348 1703
 23.2 2 282 791 1704
 17.7 2 149 1307 1705
 19 1 124 1539 1706
 18.5 1 233 1482 1707
 18.7 1 135 1259 1708
 23.6 2 429 840 1709
 19.4 1 227 470 1710
 18.9 1 287 237 1711
 17.2 1 298 1854 1712
 27.7 2 177 202 1713
 23.5 2 156 938 1714
 18.8 1 300 711 1715
 26.2 2 342 1387 1716
 17.6 1 145 1625 1717
 19.4 1 96 1401 1718
 17.2 1 304 694 1719
 19.2 1 146 759 1720
 20.4 1 366 387 1721
 24 2 134 1709 1722
 22.8 2 133 52 1723
 19.7 1 153 1085 1724
 18.2 2 155 857 1725
 20 1 153 1243 1726
 18.1 1 159 1464 1727
 21.2 2 148 1556 1728
 20.6 2 229 549 1729
 19.9 1 418 610 1730
 17.4 1 146 527 1731
 18.7 1 203 294 1732
 23.8 2 142 1791 1733
 16.4 2 186 1227 1734
 23.5 2 143 995 1735
 20.4 2 143 1102 1736
 14.2 1 175 1327 1737
 14.8 1 167 1695 1738
 19.8 1 202 1470 1739
 27.4 2 364 461 1740
 19.6 2 184 679 1741
 20.8 2 155 449 1742
 22.9 2 232 1653 1743
 22.7 2 171 1883 1744
 23.8 2 140 1145 1745
 24 2 430 961 1746
 20 2 147 1187 1747
 19.2 1 145 1838 1748
 20.6 2 169 1610 1749
 24.1 2 139 308 1750
 19.9 1 194 545 1751
 18 1 153 597 1752
 28.3 2 177 1509 1753
 19.7 2 143 1732 1754
 17 1 175 1289 1755
 17.2 1 113 1066 1756
 20.4 2 149 1040 1757
 18.1 2 186 104 1758
 15.3 1 197 1756 1759
 17.2 1 144 168 1760
 29.3 2 118 404 1761
 23.7 2 171 746 1762
 21.1 2 161 505 1763
 22.4 2 121 1586 1764
 16 1 188 1434 1765
 22.9 2 224 1212 1766
 27.5 2 356 897 1767
 17 1 373 1121 1768
 26.5 2 356 23 1769
 20.3 2 121 1837 1770
 24 2 142 254 1771
 18.4 1 190 888 1772
 17.5 1 234 650 1773
 18.6 1 366 1441 1774
 24.8 2 161 1671 1775
 18.2 1 205 1353 1776
 24.2 2 426 755 1777
 17 2 149 978 1778
 23.4 2 119 167 1779
 25.3 2 178 103 1780
 15.7 1 181 112 1781
 20.8 2 231 340 1782
 17.4 1 181 811 1783
 22.9 2 429 1303 1784
 24.7 2 355 1532 1785
 20.9 2 191 1506 1786
 25.5 2 140 1265 1787
 17.7 2 149 841 1788
 19.5 1 227 311 1789
 14.2 1 113 253 1790
 13.9 1 182 1846 1791
 17.7 1 197 198 1792
 16.7 2 169 958 1793
 22.9 2 430 719 1794
 20.4 1 172 1383 1795
 25.8 2 134 1650 1796
 23.9 2 171 1413 1797
 20.2 2 148 695 1798
 17.7 1 137 913 1799
 22.4 2 117 1851 1800
 17.2 1 180 1617 1801
 22.6 2 229 472 1802
 19.8 1 374 697 1803
 15.4 1 181 435 1804
 22.6 2 132 1663 1805
 21.5 2 170 7 1806
 18.5 1 182 1131 1807
 23.4 2 232 916 1808
 27.5 2 119 1193 1809
 19.4 2 231 117 1810
 18.8 2 184 1764 1811
 16.9 1 151 324 1812
 22.8 2 231 556 1813
 20.6 1 122 584 1814
 18.1 1 194 363 1815
 23 2 176 1742 1816
 19.3 1 116 1272 1817
 19 2 176 1056 1818
 15.8 1 144 1047 1819
 16.6 1 189 1110 1820
 18.4 1 124 32 1821
 20.7 1 357 181 1822
 21.9 1 172 410 1823
 18 1 135 731 1824
 17.8 1 366 500 1825
 18.4 1 114 1595 1826
 26.8 2 429 1814 1827
 26.7 2 375 1201 1828
 23.8 2 364 905 1829
 21.8 2 191 964 1830
 17 1 365 178 1831
 17.5 2 193 1826 1832
 19.8 1 365 265 1833
 15.2 1 113 873 1834
 18.6 1 202 640 1835
 19.1 2 147 1450 1836
 20.7 2 132 1679 1837
 15 1 175 1341 1838
 14.9 1 197 1123 1839
 16.5 2 139 818 1840
 17.2 1 151 327 1841
 17.2 1 235 92 1842
 19.7 1 418 127 1843
 21.3 2 426 351 1844
 18.2 2 192 793 1845
 25 2 165 1314 1846
 21.5 1 360 1543 1847
 17.4 1 114 1486 1848
 18.6 2 192 1261 1849
 25.5 2 191 661 1850
 19.2 1 123 900 1851
 19.8 1 157 241 1852
 15.7 1 180 1863 1853
 17.3 1 160 206 1854
 20.8 1 179 940 1855
 20.6 2 193 713 1856
 20.8 1 418 1390 1857
 16.4 1 204 1630 1858
 22.5 2 154 1404 1859
 24.1 2 191 517 1860
 20.3 2 164 761 1861
 25.7 2 117 390 1862
 17 2 164 159 1863
 23 2 200 58 1864
 17 1 159 1088 1865
 17.9 2 170 859 1866
 21.2 2 139 1247 1867
 21.3 2 169 1467 1868
 17.8 1 150 1559 1869
 23.5 2 431 1485 1870
 18.6 1 188 613 1871
 17.1 1 188 533 1872
 16.9 1 180 298 1873
 24.5 2 111 1797 1874
 25.1 2 429 141 1875
 19 1 187 997 1876
 20.3 1 122 1107 1877
 19.2 1 116 1330 1878
 16.4 1 167 1697 1879
 16 1 146 1629 1880
 21 1 228 465 1881
 25.5 1 133 690 1882
 20.9 2 231 456 1883
 22.3 2 132 1659 1884
 20.8 2 184 4 1885
 15.7 1 187 1150 1886
 20.9 1 172 1194 1888
 21.2 2 232 1844 1889
 18.2 1 123 1779 1890
 22.1 2 170 314 1891
 17.9 1 137 550 1892
 21 1 357 605 1893
 19 2 184 368 1894
 18.7 2 184 1738 1895
 17.9 1 146 1295 1896
 19.4 1 166 1069 1897
 22 2 112 1048 1898
 19.6 1 122 1256 1899
 20.2 1 360 1499 1900
 23.1 1 374 1267 1901
 22 2 176 829 1902
 17.2 1 205 1050 1903
 24.5 2 178 80 1904
 18 1 188 135 1905
 16.4 1 150 358 1906
 20.2 1 357 781 1907
 25.8 2 178 565 1908
 19.3 1 195 1549 1909
 24.6 2 363 1643 1910
 19.9 1 123 1411 1911
 19.5 1 182 676 1912
 19.7 2 192 911 1913
 17 1 150 228 1914
 15.8 1 271 12 1915
 17.8 1 299 215 1916
 19.9 1 285 925 1917
 16.5 1 291 704 1918
 21.4 2 246 1395 1919
 18.5 1 285 1457 1920
 15.7 1 256 1566 1921
 16.5 2 162 530 1922
 18.4 1 194 767 1923
 15.9 1 197 377 1924
 16 1 285 154 1925
 18.4 1 136 68 1926
 23.8 2 254 283 1927
 20 2 229 849 1928
 16.4 1 114 1253 1929
 15 1 151 1318 1930
 16 2 149 1707 1931
 27.1 2 302 1476 1932
 20 1 303 620 1933
 19.9 2 162 515 1934
 18.6 2 186 289 1935
 22.3 2 224 1806 1936
 23.1 2 201 149 1937
 21.3 2 121 988 1938
 17.8 2 164 775 1939
 24.6 2 224 1172 1940
 17.5 1 203 1858 1941
 12.2 1 167 1619 1942
 22.7 2 132 478 1943
 17.4 1 151 699 1944
 24 2 429 437 1945
 18.7 1 153 1668 1946
 16.4 1 233 10 1947
 19.3 1 419 1135 1948
 18.3 1 227 919 1949
 17.2 1 115 1018 1950
 19.9 1 158 1251 1951
 20.5 1 173 1767 1952
 24.2 2 117 331 1953
 18.2 1 365 560 1954
 20.9 1 162 364 1956
 18.6 1 419 1277 1958
 19.3 2 156 1059 1959
 18.2 1 226 874 1960
 19 2 229 1111 1961
 23.9 2 140 34 1962
 17.2 2 193 1691 1963
 17.9 1 366 415 1964
 15.5 1 158 734 1965
 19.4 1 145 501 1966
 23.5 2 375 1598 1967
 22.7 2 426 1817 1968
 12.4 1 115 1205 1969
 23.5 2 339 1134 1970
 17.2 1 181 967 1971
 17.7 1 153 183 1972
 24.6 2 156 1829 1973
 19.8 2 161 270 1974
 17.8 1 159 488 1975
 22.6 2 140 641 1976
 16.5 1 204 1454 1977
 28.8 2 353 1682 1978
 17.3 1 244 1344 1979
 21.3 2 186 1276 1980
 16.8 1 151 822 1981
 23.8 1 122 1044 1982
 27.8 2 364 99 1983
 23.4 2 155 132 1984
 20.6 1 360 356 1985
 18.2 1 300 797 1986
 24.8 2 364 570 1987
 16.9 1 272 1547 1988
 17.5 1 205 1492 1989
 19.5 2 183 1423 1990
 22.7 2 251 666 1991
 25.2 2 356 906 1992
 18.9 1 113 249 1993
 21.5 2 143 15 1994
 18.4 1 91 715 1997
 25.8 2 315 1394 1998
 19.7 1 257 1604 1999
 24 2 302 125 2000
 22.7 2 288 1770 2001
 23 2 318 316 2002
 21.3 2 95 554 2003
 23 2 259 587 2004
 20.6 1 393 1514 2005
 16.8 1 407 1740 2006
 21.1 1 400 1278 2007
 19.4 1 400 1061 2008
 18.6 1 407 1046 2009
 18.4 1 392 268 2010
 20.9 1 400 35 2011
 18.5 1 407 174 2012
 19.5 1 391 408 2013
 17.3 1 393 735 2014
 22.1 1 378 502 2015
 27 2 381 1593 2016
 18.5 1 454 1424 2017
 25.3 2 444 1207 2018
 15.7 1 433 904 2019
 23.6 2 416 184 2021
 30.2 2 402 29 2022
 21.5 2 437 263 2023
 28.1 2 376 876 2024
 25.5 2 442 642 2025
 21.4 2 397 1448 2026
 20.8 1 468 1687 2027
 25.2 2 390 1345 2028
 25.2 2 363 757 2029
 20.3 1 411 810 2030
 27.8 2 463 329 2031
 23.4 2 403 94 2032
 25.3 2 404 119 2033
 20.7 2 386 1021 2034
 27 2 371 794 2035
 26.3 2 376 1306 2036
 26.8 2 442 1546 2037
 29.7 2 383 1487 2038
 28 2 371 1263 2039
 24 2 386 476 2041
 24.1 2 386 244 2042
 25.4 2 435 1853 2043
 24 2 441 201 2044
 20.8 2 464 941 2045
 25.2 2 463 1156 2046
 20 1 445 1385 2047
 28 2 368 1631 2048
 23 2 457 1406 2049
 23.7 2 362 512 2050
 23.6 2 442 753 2051
 28.1 2 377 391 2052
 20.4 1 462 1704 2053
 24.4 2 375 51 2054
 27.8 2 396 1089 2055
 21.8 2 448 860 2056
 19.8 2 416 1241 2057
 26.1 2 369 1780 2058
 18.5 1 380 1561 2059
 19.6 1 440 373 2060
 21.6 2 381 604 2061
 27.2 2 376 534 2062
 18.9 1 438 299 2063
 24.8 2 458 1790 2064
 29.4 2 415 1229 2065
 25.1 2 457 998 2066
 24.8 1 410 1100 2067
 20.7 1 405 1336 2068
 24.4 1 410 1698 2069
 28 2 437 1636 2070
 17.5 1 461 455 2071
 20.7 2 397 681 2072
 20.5 1 445 450 2073
 21.7 1 468 1645 2074
 23.6 2 404 1880 2075
 27.1 2 434 1146 2076
 19.6 1 398 959 2077
 23.6 2 431 1191 2078
 22.5 2 362 1839 2079
 21.3 2 387 303 2081
 24.6 2 363 539 2082
 23.3 2 395 599 2083
 18.4 1 432 1501 2084
 24.6 2 466 1730 2085
 22.3 1 451 1290 2086
 27.8 2 415 1067 2087
 22.8 2 431 1043 2088
 17.3 1 454 105 2089
 20.3 1 461 46 2090
 24.9 2 466 164 2091
 24.9 2 414 396 2092
 22.2 2 437 748 2093
 26.5 1 410 508 2094
 25.7 2 450 1581 2095
 18.1 1 468 1435 2096
 20.5 1 445 1213 2097
 25.5 2 444 889 2098
 22.7 1 451 1115 2099
 26.7 2 396 1651 2100
 20.9 1 451 1415 2101
 21.2 1 385 668 2102
 25 2 465 908 2103
 28.2 2 437 232 2104
 20.4 1 412 1866 2105
 17.5 1 373 210 2106
 24.5 2 401 929 2107
 16.7 1 432 708 2108
 20.4 1 373 1392 2109
 25.5 2 413 1795 2110
 21 1 452 1568 2111
 24.6 2 384 522 2112
 27.5 2 368 763 2113
 25.6 2 457 380 2114
 20.2 2 387 62 2116
 25.4 2 369 1077 2117
 16.7 1 373 854 2118
 26.2 2 371 1249 2119
 28.4 2 434 1310 2120
 26.9 2 435 383 2122
 20.9 1 433 615 2123
 16.9 1 372 519 2124
 21.9 2 441 290 2125
 25.5 2 437 1800 2126
 24 2 458 144 2127
 21.7 2 395 991 2128
 19.1 1 432 1109 2129
 20.5 1 398 1164 2130
 20.7 1 440 1861 2131
 25.5 2 441 1621 2132
 27.9 2 377 467 2133
 20.4 1 445 664 2134
 25 2 369 438 2135
 23.9 2 363 1662 2136
 26.2 2 368 5 2137
 26.3 2 383 1136 2138
 25.9 2 442 921 2139
 16.7 1 459 1012 2140
 17.5 1 453 130 2141
 18.9 1 432 1776 2142
 23.9 2 384 323 2143
 24.3 2 397 558 2144
 19.5 1 406 608 2145
 26.6 2 401 1519 2146
 22.2 1 461 1745 2147
 27.1 2 363 1293 2148
 19.9 1 445 1068 2149
 17.6 1 438 870 2150
 16.8 1 459 1105 2151
 20.9 1 406 40 2152
 27.2 2 442 180 2153
 24.4 2 371 413 2154
 18.5 1 461 756 2155
 18.7 1 438 510 2156
 18.5 1 438 1601 2157
 24.5 2 401 1433 2158
 26.9 2 436 1214 2159
 26 2 415 727 2160
 20.3 1 374 957 2161
 19.9 1 373 189 2162
 21.5 1 391 1831 2163
 18.2 1 453 267 2164
 25 2 457 907 2165
 19.7 1 433 657 2166
 20 1 419 1456 2167
 25.7 2 382 1689 2168
 17.3 1 412 1283 2170
 26.3 2 435 817 2171
 27.5 2 371 335 2172
 17.5 1 407 107 2173
 23.6 2 444 124 2174
 18.2 1 432 347 2175
 26.1 2 409 819 2176
 21.1 2 369 1312 2177
 26.8 2 463 1548 2178
 26.9 2 404 1510 2179
 26.5 2 394 1428 2180
 22.3 2 465 654 2181
 21 1 440 895 2182
 19.3 2 416 255 2183
 22.1 2 455 1860 2184
 25.4 2 465 965 2186
 29.2 2 377 714 2187
 25.6 2 465 1393 2188
 21.4 1 446 1648 2189
 27 2 382 516 2191
 23.8 2 381 758 2192
 20.3 1 440 398 2193
 26.2 2 455 161 2194
 20.8 2 416 56 2195
 19.3 1 412 1108 2196
 17.3 1 406 867 2197
 29.2 2 443 1250 2198
 23.8 2 457 1460 2199
 16.2 1 391 1296 2200
 23.7 2 458 1070 2201
 28.1 2 414 1024 2202
 18.3 1 438 1759 2204
 21.5 1 372 334 2205
 21.3 2 362 563 2206
 25.3 2 437 576 2207
 22.4 1 451 361 2208
 18.1 1 392 1744 2209
 25.5 2 362 1439 2210
 27.4 2 383 1215 2211
 22.5 2 456 879 2212
 27.6 2 450 1113 2213
 25.7 2 371 26 2214
 26.6 2 448 1688 2215
 25.5 2 381 418 2216
 20.6 2 397 723 2217
 21.7 1 405 498 2218
 15.1 1 438 1600 2219
 22.3 2 395 1665 2220
 26.2 2 456 1356 2221
 24.2 2 395 738 2222
 29.7 2 389 969 2223
 25.8 2 384 171 2224
 17.8 1 412 1823 2225
 17.3 1 392 272 2226
 25.3 2 444 491 2227
 22.7 2 375 636 2228
 25 2 436 1455 2229
 22.6 2 458 1523 2230
 24.6 2 375 1507 2231
 27.5 2 434 1270 2232
 25.7 2 435 824 2233
 16.5 1 373 312 2234
 15.5 1 453 129 2236
 21.1 1 467 354 2237
 25.3 2 362 784 2238
 22.6 2 431 569 2239
 27 2 443 1368 2240
 23.1 2 386 1657 2241
 18.4 1 412 1420 2242
 20.3 1 446 675 2243
 24.5 2 455 909 2244
 28.4 2 402 239 2245
 20.9 1 440 1871 2246
 26 2 384 213 2247
 19.9 1 433 712 2249
 26.8 2 368 1224 2250
 21.3 1 372 1452 2251
 24.7 2 457 1572 2252
 20.8 1 467 529 2253
 24.7 2 390 765 2254
 18.7 1 459 156 2256
 21.4 1 398 66 2257
 29.1 2 396 1087 2258
 19.6 1 433 858 2259
 20.6 1 412 1081 2260
 25.7 2 382 1317 2261
 26.7 2 409 1711 2262
 21.5 2 387 1479 2263
 25.9 2 404 618 2264
 27 2 390 551 2265
 20.4 2 362 295 2266
 19 1 433 1804 2267
 25 2 444 155 2268
 24.6 2 368 996 2269
 29.1 2 443 934 2270
 21.3 2 447 1171 2271
 26.5 2 377 1867 2272
