 17.8 1.7004 1 82 457 1119
 24.2 0.939087 2 68 509 1120
 12.1 0.75996 2 86 624 1121
 19.4 1.38847 1 312 1474 1122
 22.7 1.53895 2 60 1702 1123
 18.3 1.37708 1 72 1320 1124
 24.5 1.69269 2 334 1091 1125
 21.2 1.2682 2 225 1001 1126
 18.6 1.22965 1 90 1232 1127
 19.7 0.397944 1 220 1783 1128
 20.7 1.47791 2 223 304 1129
 23.7 0.501108 2 311 371 1130
 16.8 0.330628 1 249 772 1131
 17.6 1.03809 1 88 538 1132
 19.1 0.762876 2 217 1563 1133
 19.1 0.761462 1 71 1458 1134
 17.1 0.236574 1 313 1231 1135
 19.4 1.76293 1 221 861 1136
 27.2 1.17431 2 215 1092 1137
 20.8 0.281519 2 324 45 1138
 19.2 0.652188 1 313 1701 1139
 15.8 0.734222 1 222 222 1140
 22.6 1.56566 2 67 917 1141
 17.1 1.3634 1 90 689 1142
 17.6 0.412489 1 248 1410 1143
 23.1 1.18672 2 247 1641 1144
 18.3 0.16312 1 250 721 1146
 18.9 0.864641 2 324 949 1147
 20.9 0.191872 1 337 1848 1149
 18.4 0.99788 1 81 75 1150
 18.2 1.28425 1 73 300 1151
 26.2 1.39292 2 86 837 1152
 18.3 0.588467 1 312 1266 1153
 18.8 1.87775 1 89 1497 1154
 22.7 1.05302 2 334 1535 1155
 17 0.944585 1 73 1294 1156
 22.5 0.513632 2 60 803 1157
 17.3 0.76312 1 249 114 1159
 22.2 1.18343 1 335 1816 1160
 23.9 0.732843 2 251 165 1161
 23.7 1.83554 2 326 980 1162
 17.6 1.44629 1 335 752 1163
 28.2 0.0888986 2 333 1351 1164
 19.1 0.450926 1 313 1674 1165
 24.2 0.491407 2 309 1444 1166
 25.5 0.954941 2 325 647 1167
 16.9 0.566489 2 308 902 1168
 15.8 0.323056 1 72 260 1169
 21 1.37915 2 70 199 1170
 15.8 1.01529 1 88 21 1171
 20.8 0.260288 2 79 1124 1172
 17.9 1.26665 1 82 899 1173
 19.1 1.54014 1 221 1211 1174
 16.9 0.823452 1 250 1429 1175
 24.7 1.11058 2 215 1589 1176
 19.3 1.85894 1 72 506 1177
 20.9 -0.0734662 2 78 744 1178
 24.9 1.38653 2 214 406 1179
 16.2 0.239348 1 88 346 1180
 26.1 0.928724 2 214 1754 1181
 21.2 1.30491 2 331 95 1182
 21.5 0.97538 2 225 1042 1183
 22.7 1.14554 2 79 1065 1184
 17.9 0.842009 2 70 1288 1185
 21.9 1.8374 2 331 1736 1186
 17.8 1.73023 1 74 1505 1187
 17.5 0.191517 2 75 595 1188
 17.6 0.140073 1 81 553 1189
 17.1 0.522189 1 249 487 1190
 18.3 1.43887 1 221 1609 1191
 25.8 0.438252 2 310 1835 1192
 19.8 1.82689 1 336 1190 1193
 23.2 1.28939 2 253 956 1194
 22.2 1.34274 1 89 1144 1195
 22.6 0.356501 2 79 2 1196
 20.4 1.45704 2 84 1656 1197
 20.9 0.487591 2 69 446 1198
 25.1 0 2 333 669 1199
 22.4 0.655964 2 68 209 1200
 17.8 0.736823 1 88 1865 1201
 23.8 1.20702 2 309 464 1203
 15.7 1.24392 1 220 667 1204
 25 -0.0916997 2 332 1416 1205
 23.6 1.89549 2 60 1652 1206
 22.9 1.85451 2 83 1140 1208
 22 0.556203 2 326 960 1209
 19.8 1.3602 1 74 353 1210
 24.4 0.609547 2 309 128 1211
 26.6 1.39587 2 325 83 1212
 19.4 0.477472 1 248 313 1213
 21.3 0.534862 2 311 823 1214
 23.8 1.79158 2 216 589 1215
 24.2 1.31149 2 326 1508 1216
 20.9 1.38619 1 90 1522 1217
 25.1 1.58677 2 334 1282 1218
 17.2 1.2907 1 80 812 1219
 21.9 1.42852 2 69 866 1220
 18.6 1.83364 1 226 271 1221
 22.8 1.32275 2 78 1824 1222
 27.4 1.00052 2 325 172 1223
 16.3 -0.14997 1 250 968 1224
 17.5 0.478735 1 248 737 1225
 23.1 0.864939 2 79 1357 1226
 19 1.23097 1 97 1585 1227
 26.1 1.84555 2 110 1427 1228
 19.1 0.291412 1 168 655 1229
 21.9 1.14289 2 102 724 1230
 29.3 1.44346 2 340 417 1231
 24.5 1.07126 2 290 188 1232
 20.5 0.958242 1 320 27 1233
 19.1 1.67908 1 96 1112 1234
 17.6 0.176795 1 346 878 1235
 26.6 0.382416 2 267 1216 1236
 16.3 1.24427 1 291 1440 1237
 24.4 2.14289 2 100 1577 1238
 15.6 -0.034861 1 304 1348 1239
 26.9 1.13429 2 237 577 1240
 26.3 1.51601 2 342 566 1241
 28 1.16805 2 354 339 1242
 17.2 0.598861 1 243 1762 1243
 23.9 0.893916 2 282 115 1244
 21.2 0.344547 2 283 1030 1245
 16.3 1.2267 1 242 1075 1246
 16.5 1.84194 1 99 1302 1247
 21.9 0.928537 2 106 1726 1248
 23.8 1.20885 2 259 1496 1249
 22.1 1.06467 2 270 429 1250
 18 -0.0653979 1 344 651 1251
 19.9 1.15739 1 345 482 1252
 16.8 0.582016 1 304 1614 1253
 19.2 0.735897 1 298 1849 1254
 17.8 0.872315 1 304 1179 1255
 21.8 0.857779 2 107 948 1256
 18.4 1.17679 1 344 1157 1257
 17.9 0 1 292 1879 1258
 20.2 1.18674 2 283 1640 1259
 17.8 1.02254 1 99 285 1260
 26.7 0.489592 2 267 513 1261
 15.4 0.694902 1 291 627 1262
 19.6 1.10478 1 240 395 1263
 20 0.769467 2 101 1705 1264
 23.8 1.15624 2 268 1322 1265
 23.1 0.541362 2 297 1096 1266
 18.7 1.24668 2 103 1004 1267
 18.5 0.951777 1 105 1252 1268
 23.6 0.323174 2 318 1787 1269
 19 0.780722 1 244 1725 1270
 18.8 -0.283537 1 343 375 1271
 20.5 1.12461 2 95 776 1272
 20.4 0.769775 1 275 544 1273
 19.3 0.916172 2 94 1565 1274
 13 0.932492 1 265 1784 1275
 19.5 0.716568 2 270 1237 1276
 19.3 1.12428 2 281 864 1277
 22.2 1.27311 2 268 1097 1278
 18.2 1.28075 1 303 49 1279
 22.6 1.12826 2 260 1878 1280
 18.4 0.743057 1 266 226 1281
 19.5 1.19241 1 235 451 1282
 21.6 1.08999 2 269 693 1283
 17.6 0.735897 1 299 1381 1286
 25 0.779719 2 315 1149 1287
 21.7 0.511379 2 261 962 1288
 21.4 1.32821 2 289 200 1289
 23.5 0.397182 2 302 140 1290
 16 0.338687 1 104 79 1291
 24.4 0.605003 2 253 305 1292
 22 1.00168 2 260 839 1293
 16.7 1.3238 1 97 603 1294
 16 0.786464 1 291 1504 1295
 23.5 1.02827 2 294 1537 1296
 22.3 0.878301 2 281 1301 1297
 24.2 1.23158 2 254 813 1298
 21.4 1.06657 1 374 1025 1299
 20.8 1.24385 2 229 1735 1300
 16.2 1.42025 1 234 1513 1301
 25 0.823142 2 254 588 1302
 19.8 0.624594 2 184 821 1303
 22.5 0.975084 2 232 315 1304
 23.5 0.197843 2 288 1771 1305
 22.7 1.40909 2 364 126 1306
 22.5 0.683867 2 201 1011 1307
 21.3 0.647072 2 282 788 1308
 17.4 0.891131 1 321 1313 1309
 17.9 1.19244 1 299 1 1310
 20.6 1.3668 2 92 1655 1311
 20 0.968496 1 361 439 1312
 22.9 1.30688 2 301 665 1313
 16.3 0.820218 1 291 466 1314
 22.4 1.61136 2 339 234 1315
 18.1 1.0141 1 96 1862 1316
 19.3 0.830107 1 275 1163 1317
 17.4 0.598877 1 272 933 1318
 23.7 1.14261 2 259 1166 1319
 18.2 0.878058 1 235 1221 1320
 19 0.53203 1 257 1799 1321
 22.7 1.1478 2 269 291 1322
 18.6 1.49722 1 97 520 1323
 15 0.804619 1 319 614 1324
 16.2 0.064398 1 286 382 1325
 21.8 1.09001 2 301 1712 1326
 19.8 0.855704 1 116 57 1327
 15.2 1.26987 1 366 1080 1328
 18.1 0.776811 1 265 1013 1329
 19.5 0 1 292 1078 1330
 27.2 0.984496 2 118 61 1331
 20.1 1.18887 2 100 1714 1332
 17.9 1.24178 1 344 381 1333
 17.4 0.365904 2 323 762 1334
 18.2 1.01575 1 273 521 1335
 18.1 1.03011 1 271 1569 1336
 21.7 0.762026 2 296 1796 1337
 21.4 0.976644 2 106 1223 1338
 20.5 0.697358 1 228 993 1339
 17.5 0.415326 1 158 930 1340
 22.4 1.14655 2 301 212 1341
 20.6 1.31984 1 322 1870 1342
 19.9 1.74659 1 96 468 1344
 15.9 0.676795 1 343 674 1345
 18.2 1.2567 1 307 1421 1346
 16.6 0.472836 1 285 1658 1347
 15.4 0.339098 1 313 1367 1348
 19.1 1.10804 1 266 785 1350
 26.9 1.45696 2 262 1008 1351
 24 1.15821 2 339 134 1352
 20.2 1.67329 2 173 86 1353
 22 1.15653 2 148 318 1354
 20.9 0.747369 2 155 828 1355
 16.9 0.52392 1 195 594 1356
 18.4 0.675516 1 322 1515 1357
 20.8 0.573947 2 156 1529 1358
 20.9 1.66165 1 179 1287 1359
 19.6 0 1 173 637 1360
 18.7 1.12726 2 193 871 1361
 21.6 1.10787 2 224 275 1362
 16.9 0.960167 1 135 39 1363
 25.4 0.876783 2 111 175 1364
 16.7 0.892947 1 244 971 1365
 18.3 1.08745 1 91 743 1366
 27.6 0.905207 2 267 1360 1367
 22.3 1.09027 2 107 1599 1368
 20.8 0.675381 2 101 1432 1369
 19.1 1.45668 1 273 1372 1370
 20.8 0.754248 2 283 729 1371
 18.8 1.00462 1 321 421 1372
 17.6 0.958639 1 319 193 1373
 28.4 1.28439 2 340 30 1374
 20.7 1.21264 2 259 258 1375
 19.2 0.834635 1 298 885 1376
 25.7 1.40508 2 296 1219 1377
 17.5 -0.106328 1 345 1445 1378
 14.4 0.953972 1 293 1580 1379
 20.8 0.906867 2 270 1528 1380
 18.4 0.665784 1 258 582 1381
 17.6 1.28777 1 264 807 1382
 23.2 0.402339 2 247 343 1383
 17.9 1.02615 1 319 1766 1384
 25.2 1.0959 2 268 122 1385
 21.3 0.488762 1 361 1034 1386
 18.3 0.124177 1 240 796 1387
 16.4 1.34839 1 105 1315 1388
 17.6 0.958639 1 321 1727 1389
 19.2 1.15414 1 242 1670 1390
 22.9 -0.0209893 2 238 434 1391
 22.7 1.39786 2 316 656 1392
 23.6 1.38901 2 107 484 1393
 22.8 0.578425 2 253 248 1394
 18.6 0.851496 1 265 1856 1395
 25.9 0.292117 2 267 1182 1396
 22.5 1.85032 2 268 953 1397
 24.1 0.878425 2 253 1167 1398
 23.6 1.24579 2 245 1376 1399
 17.5 1.16512 1 275 1380 1400
 21.5 0.889717 2 193 1155 1401
 17.8 1.00236 1 135 942 1402
 19.7 1.14385 2 231 1174 1403
 20 -0.0330096 2 201 1847 1404
 23.7 1.49925 2 121 245 1405
 18.8 1.14531 1 190 477 1406
 15.6 1.06793 1 115 653 1407
 18.1 1.46471 1 189 432 1408
 26.8 1.31248 2 134 1667 1409
 20.9 1.69717 1 124 1534 1410
 21.5 1.30308 1 122 1300 1411
 20.1 0 1 173 795 1412
 23.5 0.571642 2 198 1022 1413
 20.5 0.880586 2 149 113 1414
 18 -0.341256 2 239 1761 1415
 16.3 0.166977 1 197 330 1416
 19.2 1.05053 1 145 809 1417
 16.2 0.994017 1 205 580 1418
 26.5 1.09409 2 340 1525 1419
 18.7 1.10711 1 204 1575 1420
 19.2 1.41671 1 137 1443 1421
 19 0.7152 1 346 643 1422
 20.7 1.03019 2 281 877 1423
 25.1 1.57216 2 177 259 1424
 18.6 1.24982 1 180 28 1425
 26.5 1.50969 2 316 185 1426
 17.8 0.953435 1 285 414 1427
 18.2 0.411695 1 195 726 1428
 26.6 1.91224 2 375 1369 1429
 22.5 1.15822 2 260 1425 1430
 24 0 2 341 1588 1431
 26.9 0.96412 2 342 1359 1432
 15.1 0.50268 1 304 736 1433
 21.4 1.44866 2 95 405 1434
 17.3 0.971574 1 286 173 1435
 19.9 1.28466 1 286 36 1436
 26.2 1.915 2 134 269 1437
 21.3 1.23408 1 374 869 1438
 19.1 0.500848 1 345 639 1439
 18.8 1.34989 2 155 1279 1440
 22.1 0.727291 2 139 1739 1441
 22.2 0.634451 2 100 1518 1442
 20.8 1.18996 2 323 825 1444
 16 0.342332 1 271 322 1445
 19.9 0.601629 2 289 1777 1446
 18 1.6446 1 105 131 1447
 19.5 1.00998 1 287 1017 1448
 19.9 1.34866 2 94 792 1449
 19.6 0.707008 2 106 1137 1450
 20.4 0.147692 1 345 1364 1451
 17.2 1.46637 1 242 1661 1452
 18.5 1.85739 1 346 442 1453
 26.6 1.57737 2 93 670 1454
 18.2 0.735897 1 299 471 1455
 23.5 0.862117 2 323 238 1456
 21.1 0.998444 2 301 1868 1457
 14.9 0.965265 1 104 1170 1458
 24.9 1.08745 2 237 939 1459
 24 0.988743 2 302 1225 1461
 18.8 1.58202 1 305 1803 1462
 25.2 1.15698 2 296 1571 1463
 18.6 1.18971 1 286 524 1464
 20.1 0.881156 2 95 617 1465
 18.2 0.831062 2 103 388 1466
 19.5 0.600865 1 266 1715 1467
 22.4 1.63896 2 93 71 1468
 23.3 0.0958877 2 238 1086 1469
 23.5 1.18098 2 318 1016 1470
 25.4 0.948505 2 341 1083 1471
 25.5 0.234293 2 238 65 1472
 16.8 0 1 99 1718 1473
 21.6 0.656236 2 270 385 1474
 23.3 1.27904 2 301 612 1475
 27 0.51994 2 354 528 1476
 19.8 1.01206 2 282 1573 1477
 19.7 0.968389 1 298 1801 1478
 20.6 0.907471 1 314 1228 1479
 17.4 1.35755 1 96 1169 1480
 18.2 1.27127 2 110 936 1481
 13.5 -0.136446 2 101 1161 1482
 23.7 1.35821 2 341 1875 1483
 20.2 0.870467 1 322 233 1484
 20.1 0.77946 1 240 474 1485
 20.4 1.03571 2 101 680 1486
 24.4 0.265335 2 254 440 1487
 20.3 1.54441 2 269 1669 1488
 21.5 0.177641 2 297 1373 1489
 17.4 0 1 292 1316 1490
 19.3 1.49113 1 319 790 1491
 16.9 0.703389 1 266 1014 1492
 25.7 1.21745 2 302 137 1493
 18.9 0.576811 1 266 1774 1494
 17.7 1.30733 1 305 326 1495
 18 0.795232 1 104 831 1496
 17.5 0.452344 1 343 598 1497
 23.5 1.49516 2 245 1526 1498
 18.4 1.06739 1 105 1731 1499
 17.8 0.400434 1 320 1029 1500
 18.2 1.27711 1 145 802 1501
 20.9 0.731112 1 228 1291 1502
 18.8 0.334434 2 193 1530 1503
 24 1.09783 2 254 1495 1504
 21.2 1.89086 2 94 600 1505
 26.9 1.69533 2 315 832 1506
 12.2 0.294902 1 293 302 1507
 24 0.0265315 2 253 77 1508
 14.9 0.0458305 1 168 138 1509
 19.7 0.349581 2 246 1178 1510
 16.6 0.283923 1 258 947 1511
 22.3 1.74023 2 95 1147 1512
 18.5 0.29084 2 186 1374 1513
 22.8 1.02729 2 143 1639 1514
 19.8 0.979877 2 183 1409 1515
 18.8 1.12126 1 190 682 1516
 18 1.68202 1 305 454 1517
 20.2 1.13927 1 266 224 1518
 24.2 1.01346 2 290 1876 1519
 26.3 1.73808 2 355 43 1520
 18.3 0.64107 1 272 1095 1521
 17.9 -0.0717254 1 320 999 1522
 16.5 1.39848 1 97 1230 1523
 18.6 -0.00732525 1 166 1786 1524
 18.9 1.59004 1 99 1564 1525
 18.5 0.17007 1 320 535 1526
 15.2 0.928688 1 343 770 1527
 18.6 0.893921 1 136 372 1528
 23.6 1.65297 2 245 1723 1529
 20.8 1.42821 2 289 1781 1530
 21.1 0.589265 2 281 1236 1531
 16.2 -0.0589301 1 271 1003 1532
 13.7 0.520218 1 293 1090 1533
 27 0.592809 2 318 48 1534
 15.5 1.00465 1 265 1703 1535
 16.7 1.49621 1 264 392 1536
 23.5 1.07762 2 262 623 1537
 17.2 0.218434 1 313 287 1539
 17.2 1.84626 1 285 1632 1540
 24.2 1.5004 2 341 1384 1541
 23.2 0.940051 2 315 1160 1542
 17.9 1.23656 1 287 945 1543
 23.9 1.68926 2 282 1176 1544
 24 0.18349 2 288 1852 1545
 19.1 1.16134 1 275 251 1546
 19.7 1.08984 1 255 480 1547
 16.7 -0.0712228 2 239 660 1548
 25.9 1.0447 2 316 436 1549
 19.6 1.30481 1 305 1488 1550
 21.6 1.13737 2 282 1719 1551
 21.4 1.05425 2 281 1305 1552
 28.7 0.300538 2 354 799 1553
 22.2 0.804326 2 238 1026 1554
 20.5 0.599675 2 239 118 1555
 19 0.397599 1 240 1765 1556
 24.1 1.03158 2 253 336 1557
 17.5 0.532615 1 243 816 1558
 19.8 1.4298 2 106 585 1559
 19.3 1.39044 1 273 1346 1560
 17.9 1.02419 1 272 1578 1561
 26.3 1.8115 2 237 1447 1562
 21 0.389249 2 246 1218 1563
 28 1.44724 2 340 881 1564
 25 1.1472 2 254 262 1565
 21.7 1.22639 2 246 33 1566
 17.1 0.549201 2 103 190 1567
 19.2 1.26132 1 358 425 1568
 19.1 1.41642 1 257 732 1569
 18.8 1.00481 1 303 659 1570
 27 1.16032 2 315 1430 1571
 26.8 0.538805 2 342 1592 1572
 18.3 1.28878 1 97 1363 1573
 19.2 1.43588 1 264 740 1574
 19.8 1.41617 2 94 966 1575
 16.6 1.15989 1 291 179 1576
 18.7 0.623639 1 346 41 1577
 18.2 2.17932 1 236 273 1578
 19.4 0.740918 2 147 815 1580
 15.5 0.207597 1 114 1285 1581
 24.2 1.08384 2 142 1520 1582
 25.2 1.76742 2 426 1524 1583
 18.4 0.93893 2 156 591 1584
 25.4 1.32078 2 118 830 1585
 24.4 0.997984 2 118 328 1586
 16.9 0.877047 1 365 84 1587
 20.7 1.21937 2 110 139 1588
 25.1 0.121896 2 290 1020 1589
 26 1.82712 2 355 963 1590
 20.7 0.233236 2 199 1142 1591
 16 0.917883 1 96 1370 1592
 15.3 0.382834 1 160 1666 1593
 25.5 1.44284 2 133 1418 1594
 24.8 0.487037 2 154 678 1595
 26.2 0.525855 2 238 475 1596
 24.7 1.1316 2 288 242 1597
 22.4 0.723367 1 157 1877 1598
 21 0.922329 1 256 205 1599
 28.3 -0.144179 2 353 673 1600
 17.4 1.06964 1 265 445 1601
 24.8 1.61095 2 316 1646 1602
 18.6 1.30154 1 286 1881 1603
 29.5 1.77467 2 316 1143 1604
 17.1 1.5193 1 145 954 1605
 22.8 0.748755 2 132 1184 1606
 19.6 1.34574 1 305 1834 1607
 17.6 1.219 1 264 1607 1608
 20.7 1.61545 1 137 485 1609
 20.7 1.39507 1 360 827 1610
 22.6 1.71365 2 95 593 1611
 17.7 1.55173 1 138 1502 1612
 18.6 1.07455 1 195 1728 1613
 18.6 -0.00236918 1 307 1286 1614
 20.9 1.12532 2 176 1064 1615
 19.4 1.18823 1 179 1036 1616
 16.6 0.419978 1 160 98 1617
 25 1.51603 2 262 1752 1618
 18.6 0.910894 1 202 344 1619
 20.5 1.09226 1 365 401 1620
 18.1 0.845951 2 110 742 1621
 15.7 1.02615 1 321 1354 1622
 21 0.760732 2 232 1582 1623
 23.5 1.18871 2 356 1431 1624
 19.4 0.521256 1 190 1210 1625
 20.6 2.08296 1 367 891 1626
 23.7 0.765632 2 132 1119 1627
 20 0.967424 1 173 19 1628
 18 0.569932 1 146 197 1629
 19.2 0.34318 1 358 884 1631
 18.9 0.628636 1 204 646 1632
 22.5 0.207825 2 133 1436 1633
 19.8 0.286224 1 158 1579 1634
 16.5 0.979585 1 166 1350 1635
 20.2 0.973008 1 345 749 1636
 22 0.812353 2 155 975 1637
 21.6 0.997782 2 426 163 1638
 16 1.2166 1 189 1820 1639
 16.8 1.06343 1 160 106 1640
 16.4 0.79857 2 103 1033 1641
 17 0.947141 1 144 806 1642
 18.1 0.407043 1 194 1298 1643
 18.3 1.43492 1 144 1500 1645
 18.8 1.58033 1 189 607 1646
 19.1 0.742487 1 418 835 1647
 20.4 1.34252 1 374 307 1648
 21.3 0.265648 2 161 81 1649
 21.4 1.20716 2 148 1840 1650
 20.1 0.246724 2 201 194 1651
 19.1 0.79886 1 357 952 1652
 18.9 0.907717 2 186 1152 1653
 18.5 1.24208 1 227 1377 1654
 22.8 1.6695 2 169 1644 1655
 15.7 0.746828 1 233 1412 1656
 21 0.286392 2 200 686 1657
 17.7 1.55698 1 150 460 1658
 19.8 0.863653 1 203 229 1659
 17.3 1.34906 1 124 1699 1660
 15.9 0.643041 1 233 47 1661
 20.2 0.421409 2 198 1099 1662
 21.4 0.774359 2 239 863 1663
 22.5 0.732479 2 148 1233 1664
 13.2 0.160164 2 103 1789 1665
 20.3 1.39465 1 123 1567 1666
 12.6 0.487707 2 229 541 1667
 25.2 -0.321182 2 201 773 1668
 17.9 1.21126 1 314 1785 1671
 21.5 1.33027 2 430 1240 1672
 22.6 0.53671 2 297 1007 1673
 21.3 0.992242 2 192 1093 1674
 16.6 2.51925 1 168 1319 1675
 17.8 1.01999 1 187 1708 1676
 24.4 0.979308 2 112 399 1677
 24.3 1.34875 2 134 625 1678
 17.8 0.587486 1 160 511 1679
 18.2 1.18198 1 358 459 1680
 19.2 0.2539 2 200 1638 1681
 20.3 0.48053 1 202 1872 1682
 21.9 0.58999 2 269 1165 1683
 23.2 1.54808 2 107 950 1684
 20.1 -0.828302 1 255 1181 1685
 16.5 0.845863 1 104 1859 1686
 17.7 0.982016 1 307 1613 1687
 20.2 0.208426 2 148 486 1688
 19.6 0.842702 2 121 663 1689
 25.6 0.886484 2 111 609 1690
 19.8 0.967127 1 300 1494 1691
 15.7 0.437095 1 293 1724 1692
 19.1 0.464848 2 170 1311 1693
 16.8 0.700421 1 116 1073 1694
 22.5 0.488952 1 172 1032 1695
 21.4 1.4539 1 228 123 1696
 19.9 1.82122 1 124 1768 1697
 16.4 1.0349 1 226 345 1698
 17 0.751744 1 168 559 1699
 20.7 0.305192 2 184 321 1700
 24.1 1.54682 2 111 89 1701
 18.4 1.45056 1 203 120 1702
 24.7 1.01505 2 102 348 1703
 23.2 1.11797 2 282 791 1704
 17.7 0.850619 2 149 1307 1705
 19 1.17438 1 124 1539 1706
 18.5 0.691148 1 233 1482 1707
 18.7 1.40236 1 135 1259 1708
 23.6 0.79652 2 429 840 1709
 19.4 1.74081 1 227 470 1710
 18.9 1.33656 1 287 237 1711
 17.2 0.586528 1 298 1854 1712
 27.7 1.01183 2 177 202 1713
 23.5 -0.587647 2 156 938 1714
 18.8 1.25404 1 300 711 1715
 26.2 1.04133 2 342 1387 1716
 17.6 1.54462 1 145 1625 1717
 19.4 0.805658 1 96 1401 1718
 17.2 0.718295 1 304 694 1719
 19.2 0.460231 1 146 759 1720
 20.4 1.30575 1 366 387 1721
 24 1.74284 2 134 1709 1722
 22.8 1.36098 2 133 52 1723
 19.7 0.303826 1 153 1085 1724
 18.2 1.10896 2 155 857 1725
 20 1.10635 1 153 1243 1726
 18.1 1.33938 1 159 1464 1727
 21.2 0.791549 2 148 1556 1728
 20.6 1.11263 2 229 549 1729
 19.9 1.34249 1 418 610 1730
 17.4 0.762756 1 146 527 1731
 18.7 0.842124 1 203 294 1732
 23.8 1.01885 2 142 1791 1733
 16.4 0.286188 2 186 1227 1734
 23.5 0.751344 2 143 995 1735
 20.4 -0.463008 2 143 1102 1736
 14.2 0.656858 1 175 1327 1737
 14.8 0.0251665 1 167 1695 1738
 19.8 1.07335 1 202 1470 1739
 27.4 1.915 2 364 461 1740
 19.6 0.340209 2 184 679 1741
 20.8 1.29926 2 155 449 1742
 22.9 0.588174 2 232 1653 1743
 22.7 1.42013 2 171 1883 1744
 23.8 0.869483 2 140 1145 1745
 24 1.15307 2 430 961 1746
 20 0.812213 2 147 1187 1747
 19.2 1.28428 1 145 1838 1748
 20.6 1.18764 2 169 1610 1749
 24.1 0.41759 2 139 308 1750
 19.9 0.345449 1 194 545 1751
 18 1.15107 1 153 597 1752
 28.3 1.45276 2 177 1509 1753
 19.7 0.511676 2 143 1732 1754
 17 1.34716 1 175 1289 1755
 17.2 1.48481 1 113 1066 1756
 20.4 0.540918 2 149 1040 1757
 18.1 0.300541 2 186 104 1758
 15.3 1.45302 1 197 1756 1759
 17.2 0.945879 1 144 168 1760
 29.3 1.33765 2 118 404 1761
 23.7 0.181327 2 171 746 1762
 21.1 0.79475 2 161 505 1763
 22.4 1.05705 2 121 1586 1764
 16 1.15753 1 188 1434 1765
 22.9 1.09943 2 224 1212 1766
 27.5 1.23555 2 356 897 1767
 17 0.996937 1 373 1121 1768
 26.5 1.37057 2 356 23 1769
 20.3 0.917386 2 121 1837 1770
 24 1.83573 2 142 254 1771
 18.4 0.881588 1 190 888 1772
 17.5 0.834603 1 234 650 1773
 18.6 0.808276 1 366 1441 1774
 24.8 1.05973 2 161 1671 1775
 18.2 -0.0409991 1 205 1353 1776
 24.2 1.41805 2 426 755 1777
 17 0.344705 2 149 978 1778
 23.4 1.39925 2 119 167 1779
 25.3 0.803393 2 178 103 1780
 15.7 0.82703 1 181 112 1781
 20.8 0.712625 2 231 340 1782
 17.4 0.860785 1 181 811 1783
 22.9 0.754328 2 429 1303 1784
 24.7 1.42964 2 355 1532 1785
 20.9 0.232335 2 191 1506 1786
 25.5 0.992274 2 140 1265 1787
 17.7 0.018127 2 149 841 1788
 19.5 1.82394 1 227 311 1789
 14.2 0.854839 1 113 253 1790
 13.9 0.650219 1 182 1846 1791
 17.7 0.116744 1 197 198 1792
 16.7 0.709565 2 169 958 1793
 22.9 1.00243 2 430 719 1794
 20.4 1.52397 1 172 1383 1795
 25.8 1.63062 2 134 1650 1796
 23.9 0.491028 2 171 1413 1797
 20.2 0.974672 2 148 695 1798
 17.7 0.585483 1 137 913 1799
 22.4 1.65832 2 117 1851 1800
 17.2 1.50889 1 180 1617 1801
 22.6 1.31136 2 229 472 1802
 19.8 1.66066 1 374 697 1803
 15.4 0.776399 1 181 435 1804
 22.6 0.642841 2 132 1663 1805
 21.5 0.753884 2 170 7 1806
 18.5 1.30763 1 182 1131 1807
 23.4 0.77256 2 232 916 1808
 27.5 1.59546 2 119 1193 1809
 19.4 0.604187 2 231 117 1810
 18.8 0.333032 2 184 1764 1811
 16.9 0.825752 1 151 324 1812
 22.8 2.09449 2 231 556 1813
 20.6 1.22122 1 122 584 1814
 18.1 0.999867 1 194 363 1815
 23 0.667512 2 176 1742 1816
 19.3 0.938826 1 116 1272 1817
 19 0.902528 2 176 1056 1818
 15.8 1.01465 1 144 1047 1819
 16.6 0.473149 1 189 1110 1820
 18.4 0.834712 1 124 32 1821
 20.7 1.30351 1 357 181 1822
 21.9 0 1 172 410 1823
 18 0.993921 1 135 731 1824
 17.8 0.0226285 1 366 500 1825
 18.4 0.930388 1 114 1595 1826
 26.8 0.674594 2 429 1814 1827
 26.7 0.945997 2 375 1201 1828
 23.8 1.92723 2 364 905 1829
 21.8 1.03443 2 191 964 1830
 17 1.69266 1 365 178 1831
 17.5 0.38759 2 193 1826 1832
 19.8 0.464821 1 365 265 1833
 15.2 0.810122 1 113 873 1834
 18.6 0.532423 1 202 640 1835
 19.1 1.34597 2 147 1450 1836
 20.7 0.668157 2 132 1679 1837
 15 0.415928 1 175 1341 1838
 14.9 -0.573953 1 197 1123 1839
 16.5 1.0433 2 139 818 1840
 17.2 0.182297 1 151 327 1841
 17.2 1.21307 1 235 92 1842
 19.7 1.15093 1 418 127 1843
 21.3 0.973729 2 426 351 1844
 18.2 -0.401844 2 192 793 1845
 25 0.588439 2 165 1314 1846
 21.5 0.891287 1 360 1543 1847
 17.4 0.765404 1 114 1486 1848
 18.6 0.486328 2 192 1261 1849
 25.5 0.547524 2 191 661 1850
 19.2 1.66468 1 123 900 1851
 19.8 0.383699 1 157 241 1852
 15.7 0.71733 1 180 1863 1853
 17.3 0.914064 1 160 206 1854
 20.8 1.53633 1 179 940 1855
 20.6 0.0909793 2 193 713 1856
 20.8 0.874978 1 418 1390 1857
 16.4 0.785579 1 204 1630 1858
 22.5 0.846107 2 154 1404 1859
 24.1 -0.655 2 191 517 1860
